transaction_id,action,recovered,recovered_amount,recovery_time,action_cost
19382,email,1,2131.81,58.8,5.0
31543,payment_link,0,0.0,,12.0
70649,retry,1,1443.66,22.9,8.0
88022,whatsapp,1,1482.21,56.8,18.0
26257,payment_link,1,817.89,133.9,12.0
82076,email,0,0.0,,5.0
19166,voice_call,0,0.0,,90.0
39443,retry,1,1148.82,27.6,8.0
19498,payment_link,1,3227.72,242.6,12.0
31231,email,1,1917.82,209.6,5.0
61734,retry,1,218.24,331.0,8.0
12818,human_escalation,0,0.0,,250.0
95271,retry,1,1334.84,160.1,8.0
35790,retry,0,0.0,,8.0
47762,retry,0,0.0,,8.0
19933,retry,1,665.26,111.2,8.0
50156,voice_call,1,1650.13,16.6,90.0
38830,payment_link,0,0.0,,12.0
86257,payment_link,0,0.0,,12.0
86423,retry,1,2198.67,46.8,8.0
18569,retry,1,4051.81,472.8,8.0
88648,whatsapp,0,0.0,,18.0
90043,voice_call,0,0.0,,90.0
47782,email,1,2750.47,279.8,5.0
1257,voice_call,1,2209.9,57.5,90.0
13713,human_escalation,1,1876.12,130.5,250.0
29178,email,0,0.0,,5.0
22403,retry,0,0.0,,8.0
64233,retry,1,1910.79,326.3,8.0
28737,payment_link,1,508.05,92.4,12.0
55437,payment_link,1,1180.78,228.8,12.0
97948,retry,1,6119.54,56.1,8.0
77447,payment_link,1,1841.86,160.6,12.0
86360,email,0,0.0,,5.0
24631,payment_link,1,2427.39,55.9,12.0
61593,payment_link,1,1974.69,219.2,12.0
67046,email,1,3284.41,72.0,5.0
34818,email,0,0.0,,5.0
70234,email,1,1817.13,48.9,5.0
34749,payment_link,0,0.0,,12.0
76167,whatsapp,1,6626.26,201.4,18.0
94492,human_escalation,1,2971.27,351.4,250.0
70728,email,1,2197.02,231.1,5.0
91286,whatsapp,1,1982.51,306.5,18.0
60002,human_escalation,1,6635.96,152.0,250.0
73447,whatsapp,1,1605.04,178.6,18.0
65115,payment_link,1,573.33,464.8,12.0
11990,voice_call,0,0.0,,90.0
14126,payment_link,1,2403.92,136.0,12.0
64478,retry,0,0.0,,8.0
54867,retry,1,2003.84,105.9,8.0
53623,payment_link,0,0.0,,12.0
72386,whatsapp,1,1797.91,117.8,18.0
16734,whatsapp,0,0.0,,18.0
45100,retry,1,337.93,100.1,8.0
31848,voice_call,1,2325.83,118.3,90.0
17185,human_escalation,0,0.0,,250.0
6870,voice_call,1,2678.0,40.2,90.0
1875,retry,1,1809.97,101.9,8.0
53292,retry,0,0.0,,8.0
24162,email,1,1332.38,533.5,5.0
13293,voice_call,1,384.18,21.4,90.0
29639,whatsapp,1,2725.53,45.8,18.0
19472,payment_link,1,2744.77,74.1,12.0
79443,payment_link,1,1223.92,366.8,12.0
55109,retry,0,0.0,,8.0
71741,payment_link,1,3664.09,301.5,12.0
4,whatsapp,1,1148.28,113.3,18.0
13763,voice_call,1,1235.19,138.4,90.0
10637,voice_call,1,3179.48,302.9,90.0
38443,email,0,0.0,,5.0
33360,whatsapp,1,4470.28,294.1,18.0
75326,voice_call,0,0.0,,90.0
94033,voice_call,0,0.0,,90.0
87700,whatsapp,0,0.0,,18.0
94833,retry,1,646.61,204.2,8.0
25953,retry,1,5239.05,103.9,8.0
27947,retry,0,0.0,,8.0
75796,payment_link,1,2570.61,235.9,12.0
60876,payment_link,1,1798.81,86.6,12.0
7265,email,1,2867.87,48.8,5.0
53532,whatsapp,1,2667.6,280.6,18.0
61189,whatsapp,1,1750.46,74.5,18.0
22703,whatsapp,0,0.0,,18.0
40948,human_escalation,0,0.0,,250.0
65651,retry,1,1169.41,156.2,8.0
71284,payment_link,1,2853.17,52.9,12.0
43271,payment_link,1,1153.39,308.3,12.0
36208,payment_link,1,2263.31,48.4,12.0
38122,retry,0,0.0,,8.0
19172,payment_link,0,0.0,,12.0
30372,retry,0,0.0,,8.0
6368,human_escalation,1,4634.89,160.0,250.0
44533,retry,0,0.0,,8.0
75889,retry,1,2354.59,73.0,8.0
62386,whatsapp,0,0.0,,18.0
32313,retry,1,865.4,69.3,8.0
72636,whatsapp,1,1920.73,53.5,18.0
33236,email,1,1258.33,324.6,5.0
70776,whatsapp,1,3977.56,83.2,18.0
18764,whatsapp,0,0.0,,18.0
55124,email,1,1058.88,53.9,5.0
63524,whatsapp,1,3378.28,628.5,18.0
21722,email,0,0.0,,5.0
82851,payment_link,0,0.0,,12.0
61568,payment_link,1,1802.5,243.8,12.0
74164,voice_call,0,0.0,,90.0
8894,payment_link,0,0.0,,12.0
86425,payment_link,1,1518.15,93.0,12.0
26502,email,1,1552.15,163.4,5.0
54599,payment_link,0,0.0,,12.0
93302,retry,1,4517.54,143.5,8.0
33425,whatsapp,1,720.02,55.0,18.0
88063,retry,1,1528.67,113.2,8.0
62146,email,1,1414.49,92.3,5.0
15655,whatsapp,1,2011.57,50.8,18.0
42348,retry,1,1601.8,803.4,8.0
76309,whatsapp,1,2294.89,164.2,18.0
62559,retry,0,0.0,,8.0
44470,retry,1,2422.12,105.8,8.0
76754,payment_link,1,2694.25,327.8,12.0
85577,voice_call,0,0.0,,90.0
27763,email,1,9450.38,22.4,5.0
61390,payment_link,1,1076.27,82.3,12.0
69443,retry,0,0.0,,8.0
4487,voice_call,0,0.0,,90.0
15485,voice_call,0,0.0,,90.0
67828,payment_link,1,572.29,106.4,12.0
72325,whatsapp,1,5257.87,275.9,18.0
65493,retry,0,0.0,,8.0
29349,voice_call,0,0.0,,90.0
54069,retry,0,0.0,,8.0
92144,payment_link,0,0.0,,12.0
19387,payment_link,0,0.0,,12.0
89247,human_escalation,1,4315.29,271.4,250.0
22876,retry,1,1257.86,149.8,8.0
63637,payment_link,1,1398.31,827.0,12.0
42876,retry,0,0.0,,8.0
67603,whatsapp,1,1130.78,35.8,18.0
97577,whatsapp,1,2343.17,473.9,18.0
96890,retry,0,0.0,,8.0
55698,email,1,725.63,62.2,5.0
30961,email,1,3485.85,212.6,5.0
36910,human_escalation,0,0.0,,250.0
35938,human_escalation,0,0.0,,250.0
65905,retry,1,3137.35,301.9,8.0
55483,retry,1,2151.46,369.3,8.0
3018,human_escalation,1,1180.38,153.0,250.0
64693,payment_link,0,0.0,,12.0
58299,payment_link,0,0.0,,12.0
35244,payment_link,1,1464.58,13.4,12.0
24305,voice_call,1,1622.85,406.5,90.0
5432,retry,0,0.0,,8.0
24702,email,1,3818.23,105.0,5.0
22666,whatsapp,0,0.0,,18.0
83157,retry,1,1976.39,417.4,8.0
69539,retry,1,2994.85,111.3,8.0
57860,email,0,0.0,,5.0
28144,payment_link,0,0.0,,12.0
47754,whatsapp,1,2325.82,99.1,18.0
40227,whatsapp,0,0.0,,18.0
82629,whatsapp,1,1502.54,136.6,18.0
13960,retry,1,5425.02,226.4,8.0
98640,retry,1,403.53,47.9,8.0
49558,email,1,2857.1,148.1,5.0
8098,retry,0,0.0,,8.0
28731,human_escalation,1,2569.85,302.4,250.0
84673,whatsapp,1,669.42,174.9,18.0
88933,retry,1,1703.73,224.7,8.0
83333,payment_link,0,0.0,,12.0
7187,email,0,0.0,,5.0
99806,payment_link,0,0.0,,12.0
85423,retry,1,832.51,434.0,8.0
82003,payment_link,0,0.0,,12.0
13703,payment_link,0,0.0,,12.0
27632,retry,0,0.0,,8.0
17628,retry,0,0.0,,8.0
84027,retry,1,548.23,263.7,8.0
81019,whatsapp,1,540.09,128.7,18.0
46778,retry,0,0.0,,8.0
9840,email,1,2865.86,52.6,5.0
71006,retry,1,1057.31,55.0,8.0
54893,payment_link,0,0.0,,12.0
49077,payment_link,1,5225.23,113.4,12.0
49131,payment_link,1,2107.59,102.0,12.0
3407,payment_link,1,1157.18,21.2,12.0
93087,voice_call,1,2094.68,170.0,90.0
91173,human_escalation,1,779.14,30.7,250.0
87193,retry,1,540.1,146.3,8.0
5153,human_escalation,1,3201.52,162.9,250.0
18986,payment_link,1,2027.26,245.0,12.0
49972,payment_link,1,3170.63,96.0,12.0
39943,whatsapp,1,1465.32,49.9,18.0
30008,whatsapp,1,658.77,116.4,18.0
8375,whatsapp,1,3251.73,190.0,18.0
43692,retry,0,0.0,,8.0
44148,whatsapp,1,1012.69,33.3,18.0
16069,whatsapp,0,0.0,,18.0
59197,whatsapp,0,0.0,,18.0
17373,payment_link,1,5518.43,110.4,12.0
63552,human_escalation,1,2607.71,165.0,250.0
47821,whatsapp,1,3318.67,171.0,18.0
11649,email,1,3324.47,106.8,5.0
22212,voice_call,1,1796.13,31.6,90.0
61370,payment_link,0,0.0,,12.0
83558,payment_link,1,1432.58,221.5,12.0
57828,retry,1,688.38,94.7,8.0
18238,email,1,4657.16,318.0,5.0
22421,retry,0,0.0,,8.0
21292,whatsapp,1,3325.16,150.8,18.0
23430,payment_link,0,0.0,,12.0
89370,payment_link,1,1095.72,58.6,12.0
40468,payment_link,0,0.0,,12.0
30109,payment_link,1,7815.45,639.6,12.0
33647,payment_link,0,0.0,,12.0
44520,retry,0,0.0,,8.0
14924,retry,1,1339.14,113.5,8.0
26300,whatsapp,0,0.0,,18.0
39381,retry,1,553.21,125.6,8.0
92103,email,1,1260.93,141.8,5.0
95370,payment_link,1,821.04,120.2,12.0
68738,human_escalation,1,627.97,567.4,250.0
6303,email,1,3924.2,266.4,5.0
50739,human_escalation,1,1332.74,109.6,250.0
280,email,0,0.0,,5.0
92251,whatsapp,0,0.0,,18.0
41483,whatsapp,1,3259.91,271.7,18.0
80132,whatsapp,1,3451.29,68.0,18.0
18110,payment_link,1,327.63,548.2,12.0
26035,retry,0,0.0,,8.0
67983,whatsapp,0,0.0,,18.0
93681,email,1,977.32,55.2,5.0
32761,email,0,0.0,,5.0
35658,email,0,0.0,,5.0
24128,payment_link,0,0.0,,12.0
61387,email,1,2484.79,35.2,5.0
76821,retry,1,587.65,110.0,8.0
56786,payment_link,1,2017.01,190.9,12.0
68635,voice_call,1,2450.47,192.3,90.0
4533,email,0,0.0,,5.0
35859,whatsapp,0,0.0,,18.0
35480,retry,0,0.0,,8.0
30162,payment_link,0,0.0,,12.0
84664,voice_call,0,0.0,,90.0
61701,whatsapp,0,0.0,,18.0
29544,whatsapp,1,1710.56,74.3,18.0
50334,whatsapp,1,392.13,99.7,18.0
21709,payment_link,1,6734.9,221.5,12.0
51967,whatsapp,0,0.0,,18.0
44216,whatsapp,0,0.0,,18.0
99342,retry,0,0.0,,8.0
44492,payment_link,1,2644.0,43.7,12.0
84585,payment_link,1,375.67,38.7,12.0
24576,email,0,0.0,,5.0
19329,email,1,1001.05,435.9,5.0
97943,retry,0,0.0,,8.0
60325,retry,0,0.0,,8.0
26309,payment_link,1,3198.68,144.1,12.0
97168,email,1,10648.49,114.8,5.0
49465,whatsapp,1,732.85,164.3,18.0
59545,retry,1,3575.91,51.9,8.0
3305,whatsapp,1,1460.05,111.4,18.0
90157,whatsapp,1,3012.75,92.8,18.0
90535,retry,1,702.48,120.0,8.0
21819,payment_link,1,1080.7,92.2,12.0
25686,voice_call,1,3963.18,101.9,90.0
96289,human_escalation,1,2358.03,155.8,250.0
10912,retry,0,0.0,,8.0
941,email,1,1510.17,75.5,5.0
44271,email,0,0.0,,5.0
85149,payment_link,1,2143.35,22.2,12.0
9414,voice_call,0,0.0,,90.0
23459,retry,1,1944.57,190.8,8.0
49886,whatsapp,1,1908.89,260.5,18.0
87586,retry,1,1344.58,86.9,8.0
26590,voice_call,1,1670.88,101.7,90.0
46256,payment_link,1,563.85,41.4,12.0
26657,voice_call,0,0.0,,90.0
21167,payment_link,0,0.0,,12.0
82786,payment_link,0,0.0,,12.0
33835,payment_link,1,1815.89,85.3,12.0
24762,whatsapp,1,2368.06,158.3,18.0
3308,retry,0,0.0,,8.0
23124,email,0,0.0,,5.0
31493,payment_link,1,1974.79,22.7,12.0
67156,whatsapp,1,770.23,92.7,18.0
92657,whatsapp,1,1685.19,235.3,18.0
39976,payment_link,0,0.0,,12.0
64045,email,0,0.0,,5.0
51417,retry,0,0.0,,8.0
29811,human_escalation,1,1001.36,108.7,250.0
47333,email,0,0.0,,5.0
52317,voice_call,0,0.0,,90.0
38865,retry,1,2104.37,94.9,8.0
58735,payment_link,0,0.0,,12.0
19676,human_escalation,1,369.91,109.1,250.0
12352,retry,1,607.62,116.4,8.0
57505,retry,0,0.0,,8.0
42524,email,1,1538.55,161.5,5.0
52445,payment_link,1,1078.97,97.1,12.0
50922,whatsapp,1,3169.53,67.7,18.0
43215,voice_call,0,0.0,,90.0
33246,retry,0,0.0,,8.0
41264,voice_call,1,2537.59,147.9,90.0
7800,voice_call,1,2184.21,184.3,90.0
58733,retry,1,1172.43,475.2,8.0
90394,payment_link,1,5987.5,149.3,12.0
22321,voice_call,1,4731.01,28.8,90.0
11540,voice_call,0,0.0,,90.0
89644,retry,1,367.67,66.2,8.0
87646,payment_link,1,594.65,80.7,12.0
67003,retry,1,2103.82,37.6,8.0
71334,retry,0,0.0,,8.0
66254,retry,1,587.73,91.0,8.0
22879,email,1,864.72,193.1,5.0
20106,retry,1,1876.91,29.8,8.0
25007,whatsapp,1,1620.91,297.2,18.0
26138,whatsapp,1,1876.0,1151.7,18.0
12186,retry,0,0.0,,8.0
52503,retry,1,1132.51,691.0,8.0
15347,voice_call,0,0.0,,90.0
61903,email,0,0.0,,5.0
42677,payment_link,1,3958.34,120.0,12.0
27314,voice_call,0,0.0,,90.0
56729,retry,1,1729.76,270.8,8.0
82999,retry,0,0.0,,8.0
13752,retry,1,5001.25,179.1,8.0
96526,whatsapp,0,0.0,,18.0
19361,whatsapp,1,1818.89,28.2,18.0
24808,retry,1,535.08,19.2,8.0
98245,payment_link,1,3460.91,18.6,12.0
27007,payment_link,1,2146.82,325.8,12.0
19785,email,1,1094.13,33.0,5.0
6984,payment_link,1,2765.0,96.6,12.0
82639,retry,0,0.0,,8.0
63560,whatsapp,0,0.0,,18.0
55778,payment_link,0,0.0,,12.0
25795,whatsapp,1,1663.12,26.3,18.0
58211,whatsapp,1,3320.28,252.3,18.0
81849,retry,1,1561.79,49.9,8.0
99511,whatsapp,0,0.0,,18.0
17620,whatsapp,1,1453.81,242.3,18.0
72360,retry,1,1207.12,528.7,8.0
38619,email,0,0.0,,5.0
44972,email,1,1886.22,149.6,5.0
17486,retry,1,887.76,210.2,8.0
51361,payment_link,0,0.0,,12.0
3192,human_escalation,0,0.0,,250.0
95018,retry,0,0.0,,8.0
74073,whatsapp,1,5821.72,89.3,18.0
6007,voice_call,1,1977.76,62.0,90.0
30365,email,1,2360.4,146.5,5.0
93821,voice_call,0,0.0,,90.0
93197,payment_link,0,0.0,,12.0
5220,whatsapp,0,0.0,,18.0
33806,email,0,0.0,,5.0
93256,retry,1,4109.35,101.8,8.0
98501,whatsapp,1,3936.39,83.0,18.0
90191,retry,0,0.0,,8.0
32066,payment_link,1,829.42,260.2,12.0
13010,email,1,2247.97,162.6,5.0
74970,payment_link,1,1613.92,24.5,12.0
33891,payment_link,0,0.0,,12.0
17996,whatsapp,1,9407.51,128.5,18.0
99245,retry,1,5642.61,40.4,8.0
21341,email,1,1184.7,85.4,5.0
56051,human_escalation,0,0.0,,250.0
42407,email,1,1577.27,46.2,5.0
70498,whatsapp,1,4684.92,54.6,18.0
78095,retry,1,842.65,117.1,8.0
5372,email,1,2396.77,389.6,5.0
66433,payment_link,0,0.0,,12.0
37408,email,0,0.0,,5.0
63165,payment_link,0,0.0,,12.0
36186,retry,1,3390.9,24.8,8.0
70042,human_escalation,1,717.2,223.3,250.0
15687,payment_link,1,1224.75,121.3,12.0
14229,payment_link,0,0.0,,12.0
64465,payment_link,1,1671.13,35.4,12.0
42020,whatsapp,1,7612.69,149.8,18.0
4123,retry,1,1020.7,125.4,8.0
19965,payment_link,0,0.0,,12.0
89366,human_escalation,0,0.0,,250.0
81406,email,1,1467.71,22.8,5.0
93731,voice_call,1,5395.73,222.7,90.0
69633,payment_link,1,352.28,289.3,12.0
19758,retry,0,0.0,,8.0
29201,voice_call,1,1793.98,141.7,90.0
20707,payment_link,0,0.0,,12.0
21923,retry,0,0.0,,8.0
94592,human_escalation,1,1847.51,552.9,250.0
20054,whatsapp,1,2200.33,116.3,18.0
6612,payment_link,0,0.0,,12.0
9055,retry,0,0.0,,8.0
48361,human_escalation,0,0.0,,250.0
56000,whatsapp,1,597.74,58.7,18.0
12819,payment_link,0,0.0,,12.0
21316,whatsapp,1,1298.96,182.7,18.0
57865,whatsapp,1,1272.14,492.8,18.0
47090,retry,1,267.51,60.9,8.0
76277,whatsapp,0,0.0,,18.0
51481,whatsapp,1,3830.86,61.6,18.0
65192,email,1,535.51,401.5,5.0
55189,retry,0,0.0,,8.0
93534,retry,1,1329.02,218.0,8.0
39636,whatsapp,1,5130.42,34.0,18.0
67562,human_escalation,0,0.0,,250.0
51426,whatsapp,1,1319.28,32.6,18.0
23579,payment_link,1,974.04,44.2,12.0
30180,payment_link,1,1659.34,157.4,12.0
60508,email,1,4707.25,111.8,5.0
26241,email,1,7244.51,52.1,5.0
50295,retry,1,1251.18,210.8,8.0
94346,payment_link,0,0.0,,12.0
15956,whatsapp,1,3486.93,37.7,18.0
64455,email,1,1029.75,549.0,5.0
1274,payment_link,1,3010.75,91.7,12.0
92559,voice_call,1,1563.46,18.4,90.0
21248,whatsapp,0,0.0,,18.0
46257,email,1,1556.58,289.6,5.0
45871,human_escalation,1,693.71,47.2,250.0
72517,human_escalation,1,5939.58,150.7,250.0
30967,payment_link,0,0.0,,12.0
20310,whatsapp,1,686.46,194.6,18.0
14287,retry,1,1214.63,64.3,8.0
80822,retry,0,0.0,,8.0
52339,retry,1,2348.98,358.3,8.0
66610,email,0,0.0,,5.0
49852,email,1,2356.9,95.6,5.0
1099,payment_link,1,621.98,352.7,12.0
36487,whatsapp,1,4936.02,59.6,18.0
81710,payment_link,0,0.0,,12.0
84935,voice_call,0,0.0,,90.0
1221,retry,0,0.0,,8.0
13019,email,1,899.77,211.3,5.0
37329,payment_link,1,878.04,102.1,12.0
57156,retry,1,633.64,231.5,8.0
45151,human_escalation,1,2825.94,62.6,250.0
35452,email,1,1772.02,53.3,5.0
74191,voice_call,0,0.0,,90.0
59830,payment_link,1,1205.37,124.1,12.0
76969,payment_link,0,0.0,,12.0
55758,whatsapp,0,0.0,,18.0
12710,whatsapp,0,0.0,,18.0
66823,human_escalation,1,2379.62,181.1,250.0
88133,retry,1,8894.02,122.6,8.0
47206,whatsapp,0,0.0,,18.0
77415,payment_link,0,0.0,,12.0
60320,payment_link,0,0.0,,12.0
20830,payment_link,1,3603.13,265.1,12.0
69115,retry,1,1227.74,415.5,8.0
6470,payment_link,1,3264.62,62.2,12.0
35933,payment_link,0,0.0,,12.0
1846,retry,1,1203.85,17.4,8.0
31526,email,0,0.0,,5.0
56417,payment_link,1,450.86,135.4,12.0
21873,payment_link,1,4255.65,33.1,12.0
44682,payment_link,1,1194.61,77.3,12.0
80865,retry,0,0.0,,8.0
8665,retry,1,2771.03,87.6,8.0
66054,retry,1,2326.01,309.7,8.0
75747,voice_call,0,0.0,,90.0
78530,whatsapp,0,0.0,,18.0
42409,email,1,5361.73,42.5,5.0
83930,voice_call,0,0.0,,90.0
88046,whatsapp,1,1100.56,58.9,18.0
12912,voice_call,1,4807.12,49.8,90.0
82884,retry,1,890.99,51.2,8.0
41299,payment_link,1,1133.95,147.5,12.0
54231,retry,1,991.62,240.4,8.0
5605,payment_link,1,9342.57,33.1,12.0
1127,voice_call,0,0.0,,90.0
52269,whatsapp,0,0.0,,18.0
90288,payment_link,0,0.0,,12.0
26084,human_escalation,1,4674.04,165.5,250.0
70285,whatsapp,0,0.0,,18.0
86304,whatsapp,1,310.94,111.7,18.0
8282,whatsapp,1,2554.58,117.4,18.0
94916,retry,1,1177.02,82.1,8.0
46185,retry,0,0.0,,8.0
14613,payment_link,1,1119.9,154.8,12.0
10464,whatsapp,0,0.0,,18.0
69239,email,0,0.0,,5.0
66914,retry,1,1435.71,32.7,8.0
79658,human_escalation,0,0.0,,250.0
46768,whatsapp,1,2278.44,304.8,18.0
74255,retry,1,1600.69,74.1,8.0
69074,payment_link,1,2055.07,246.8,12.0
11944,retry,1,1223.81,76.5,8.0
3788,whatsapp,0,0.0,,18.0
52206,payment_link,1,2047.64,90.1,12.0
38878,payment_link,1,318.08,206.7,12.0
80572,human_escalation,1,3392.07,158.4,250.0
64315,whatsapp,1,447.26,105.9,18.0
67757,voice_call,1,2241.37,168.0,90.0
42993,whatsapp,0,0.0,,18.0
59060,payment_link,1,238.7,68.5,12.0
83181,retry,1,456.4,72.8,8.0
34810,whatsapp,0,0.0,,18.0
68394,voice_call,0,0.0,,90.0
7236,email,1,2460.85,239.8,5.0
65616,whatsapp,0,0.0,,18.0
40497,payment_link,1,2056.71,164.8,12.0
69711,email,0,0.0,,5.0
63680,email,1,1634.4,574.5,5.0
51135,retry,0,0.0,,8.0
19636,retry,0,0.0,,8.0
15778,payment_link,1,1523.4,138.6,12.0
71096,human_escalation,1,3152.95,45.3,250.0
55214,whatsapp,1,1372.38,15.5,18.0
99567,retry,0,0.0,,8.0
92583,human_escalation,1,1108.99,233.3,250.0
20600,payment_link,1,779.0,136.1,12.0
27715,retry,1,866.58,126.2,8.0
47104,human_escalation,1,3043.12,102.9,250.0
59752,whatsapp,1,1002.02,87.9,18.0
17396,retry,1,1141.8,29.8,8.0
80864,whatsapp,0,0.0,,18.0
51856,whatsapp,1,2744.24,80.6,18.0
71716,payment_link,0,0.0,,12.0
16526,voice_call,0,0.0,,90.0
39769,whatsapp,1,503.3,493.7,18.0
93943,whatsapp,0,0.0,,18.0
63899,whatsapp,1,588.78,54.0,18.0
29496,retry,0,0.0,,8.0
10202,whatsapp,1,1628.87,141.1,18.0
45758,email,0,0.0,,5.0
8512,whatsapp,1,1608.28,94.0,18.0
12592,whatsapp,0,0.0,,18.0
49984,retry,1,9879.68,54.6,8.0
93744,payment_link,0,0.0,,12.0
3912,whatsapp,1,1174.27,140.5,18.0
751,payment_link,1,2777.94,159.9,12.0
23932,retry,0,0.0,,8.0
24401,whatsapp,0,0.0,,18.0
65632,human_escalation,1,3464.55,95.8,250.0
65577,email,1,2601.65,111.4,5.0
37648,retry,1,396.87,79.6,8.0
19483,email,0,0.0,,5.0
40419,human_escalation,1,1425.09,95.9,250.0
51102,whatsapp,0,0.0,,18.0
37919,payment_link,1,894.74,101.0,12.0
49061,whatsapp,1,611.93,117.6,18.0
9995,retry,1,4416.43,220.1,8.0
97249,payment_link,1,550.37,2003.6,12.0
98816,human_escalation,1,897.72,72.3,250.0
92720,payment_link,1,3100.74,74.3,12.0
79420,payment_link,1,2602.1,146.9,12.0
31014,whatsapp,0,0.0,,18.0
72330,human_escalation,0,0.0,,250.0
9880,payment_link,1,3536.11,129.7,12.0
62702,whatsapp,0,0.0,,18.0
8581,email,0,0.0,,5.0
30599,email,1,1842.32,63.5,5.0
39717,email,0,0.0,,5.0
79034,whatsapp,1,3865.15,50.6,18.0
35601,whatsapp,0,0.0,,18.0
67841,human_escalation,1,1733.31,312.5,250.0
55799,payment_link,0,0.0,,12.0
54023,whatsapp,0,0.0,,18.0
60883,email,1,1936.53,111.9,5.0
80317,email,1,1972.48,97.3,5.0
34110,payment_link,0,0.0,,12.0
91522,voice_call,1,2260.3,85.5,90.0
61778,retry,1,3002.37,422.5,8.0
55840,payment_link,0,0.0,,12.0
38842,voice_call,0,0.0,,90.0
42304,payment_link,1,1867.77,187.3,12.0
33047,retry,1,1476.34,604.6,8.0
17653,retry,0,0.0,,8.0
35655,payment_link,0,0.0,,12.0
52349,payment_link,1,5506.92,62.2,12.0
19382,retry,1,2131.81,252.2,8.0
6095,payment_link,1,2548.19,205.7,12.0
44552,payment_link,1,1645.17,21.2,12.0
61691,email,1,2177.62,93.5,5.0
93793,email,0,0.0,,5.0
51797,payment_link,1,968.44,49.1,12.0
57805,whatsapp,0,0.0,,18.0
51107,retry,1,1718.06,70.2,8.0
36254,retry,1,1982.37,276.9,8.0
42826,voice_call,1,318.6,257.5,90.0
98954,retry,0,0.0,,8.0
38865,whatsapp,1,2104.37,147.9,18.0
62919,email,1,1346.44,115.0,5.0
99753,payment_link,1,1359.74,87.9,12.0
86471,voice_call,1,4977.29,66.4,90.0
45145,retry,0,0.0,,8.0
70239,voice_call,1,1803.45,312.8,90.0
8929,payment_link,0,0.0,,12.0
64598,payment_link,1,2961.2,258.6,12.0
48787,whatsapp,1,13118.06,68.0,18.0
32521,payment_link,0,0.0,,12.0
21906,whatsapp,0,0.0,,18.0
78701,email,1,6458.92,228.2,5.0
93066,retry,1,1327.62,53.1,8.0
17359,retry,0,0.0,,8.0
71933,payment_link,1,695.05,59.0,12.0
35194,retry,1,962.01,34.5,8.0
10585,voice_call,1,658.19,112.4,90.0
35288,retry,1,1758.71,350.6,8.0
43527,retry,1,4473.02,38.6,8.0
51114,payment_link,1,1328.29,210.7,12.0
70591,human_escalation,0,0.0,,250.0
64328,payment_link,1,3788.02,38.2,12.0
59576,whatsapp,1,6938.87,25.2,18.0
6434,voice_call,1,3788.3,74.4,90.0
65707,voice_call,1,911.3,157.2,90.0
67812,retry,1,1963.07,787.6,8.0
53027,human_escalation,1,1870.47,37.6,250.0
96171,whatsapp,1,4037.43,121.2,18.0
98206,voice_call,0,0.0,,90.0
92069,email,0,0.0,,5.0
96394,retry,1,4870.48,199.0,8.0
83005,whatsapp,0,0.0,,18.0
86742,payment_link,1,2698.16,77.7,12.0
62138,whatsapp,0,0.0,,18.0
51469,email,1,1059.0,228.5,5.0
16210,payment_link,0,0.0,,12.0
65738,retry,0,0.0,,8.0
87839,retry,0,0.0,,8.0
76906,payment_link,1,1964.21,43.7,12.0
12591,voice_call,1,1350.65,151.3,90.0
35371,email,1,1900.61,60.6,5.0
75329,whatsapp,0,0.0,,18.0
77359,email,0,0.0,,5.0
79024,payment_link,1,2955.96,133.3,12.0
75389,human_escalation,1,2593.53,93.0,250.0
30057,payment_link,0,0.0,,12.0
16262,whatsapp,1,487.3,12.9,18.0
12255,whatsapp,1,6104.47,23.9,18.0
16612,retry,1,2291.83,68.0,8.0
83524,voice_call,1,823.32,173.2,90.0
88603,retry,1,6034.65,192.1,8.0
20522,voice_call,1,2326.3,144.8,90.0
34833,payment_link,0,0.0,,12.0
81991,retry,1,2527.01,133.6,8.0
32545,whatsapp,0,0.0,,18.0
80085,whatsapp,0,0.0,,18.0
8159,whatsapp,1,2368.9,150.1,18.0
98197,retry,0,0.0,,8.0
35016,retry,1,4119.22,161.1,8.0
56715,payment_link,0,0.0,,12.0
3755,payment_link,0,0.0,,12.0
75490,email,0,0.0,,5.0
13406,retry,1,4040.95,26.2,8.0
80692,email,0,0.0,,5.0
32754,payment_link,0,0.0,,12.0
99106,retry,1,1721.93,259.4,8.0
42356,retry,0,0.0,,8.0
53990,payment_link,1,1940.03,78.7,12.0
89404,human_escalation,1,1291.45,88.6,250.0
3702,whatsapp,0,0.0,,18.0
62515,whatsapp,1,459.15,208.6,18.0
39037,voice_call,0,0.0,,90.0
19112,retry,1,2405.23,101.6,8.0
65555,payment_link,1,1255.1,346.0,12.0
12650,payment_link,1,2815.08,67.3,12.0
51037,retry,1,1549.58,90.0,8.0
9336,email,1,2667.35,36.2,5.0
89071,whatsapp,0,0.0,,18.0
63030,email,0,0.0,,5.0
67036,payment_link,1,2544.61,164.7,12.0
65940,retry,1,1674.72,114.0,8.0
47620,retry,0,0.0,,8.0
26583,payment_link,0,0.0,,12.0
31450,whatsapp,1,2180.06,719.7,18.0
2319,retry,0,0.0,,8.0
42219,payment_link,1,608.43,55.1,12.0
11848,whatsapp,1,625.86,152.7,18.0
82374,retry,1,2468.5,90.4,8.0
75399,email,1,1668.61,165.4,5.0
14044,whatsapp,1,3852.34,309.8,18.0
30860,whatsapp,1,1220.18,61.9,18.0
