customer_id,customer_age,customer_since,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv
32270,39,2023-09-04,26,37342.5,1436.25,8.76,none,61881.47
32271,38,2024-04-18,14,31957.66,2282.69,5.97,inactive,60678.25
32272,23,2026-05-13,16,58209.76,3638.11,57.29,active,795526.12
32273,51,2021-11-16,19,108126.15,5690.85,3.99,active,145092.65
32274,22,2021-10-05,10,8078.7,807.87,2.05,inactive,14042.97
32275,41,2021-04-16,22,87764.6,3989.3,4.11,none,157880.47
32276,46,2021-07-12,23,24902.1,1082.7,4.5,active,43546.85
32277,33,2021-06-11,22,63305.0,2877.5,4.23,inactive,81973.7
32278,25,2021-05-06,20,49680.2,2484.01,3.78,active,72928.42
32279,25,2022-02-23,18,21963.06,1220.17,4.0,none,31530.76
32280,30,2022-02-05,17,19438.31,1143.43,3.74,inactive,28089.07
32281,42,2026-02-25,19,13208.61,695.19,38.77,inactive,76813.48
32282,21,2024-03-24,18,37647.18,2091.51,7.45,none,70989.38
32283,18,2026-03-12,22,23154.78,1052.49,49.0,none,279325.94
32284,35,2024-09-15,14,15765.68,1126.12,7.23,none,29154.16
32285,37,2021-10-15,22,50587.9,2299.45,4.53,inactive,83010.06
32286,50,2026-04-04,30,33979.8,1132.66,77.71,none,165023.79
32287,20,2024-11-18,10,30513.0,3051.3,5.68,none,86182.77
32288,31,2022-03-20,26,29742.96,1143.96,5.87,active,58855.07
32289,42,2023-05-03,25,41189.5,1647.58,7.56,active,82694.07
32290,33,2022-03-28,16,18687.2,1167.95,3.63,inactive,24995.87
32291,30,2023-08-23,15,36054.6,2403.64,5.0,active,84064.99
32292,39,2022-07-17,18,18698.22,1038.79,4.39,inactive,24025.89
32293,27,2021-04-24,23,39315.05,1709.35,4.31,active,76613.84
32294,40,2026-03-30,22,32949.4,1497.7,55.04,none,145372.22
32295,21,2024-10-04,19,95829.73,5043.67,10.09,active,211817.79
32296,18,2021-09-16,19,24190.61,1273.19,3.85,inactive,32358.74
32297,30,2024-07-17,13,38442.04,2957.08,6.19,none,83065.73
32298,18,2026-03-13,18,82013.76,4556.32,40.33,active,679007.76
32299,33,2025-02-19,23,33886.82,1473.34,15.27,none,75724.34
32300,18,2024-03-03,19,22986.01,1209.79,7.69,none,44218.74
32301,35,2025-08-21,21,19836.6,944.6,20.9,active,120108.26
32302,34,2022-05-17,12,9893.04,824.42,2.81,none,17367.6
32303,31,2021-04-21,25,53357.75,2134.31,4.68,inactive,67036.81
32304,36,2023-12-12,19,34249.59,1802.61,7.05,active,81189.75
32305,34,2022-03-01,23,48150.27,2093.49,5.13,active,91627.38
32306,29,2023-12-23,27,47170.35,1747.05,10.12,none,61906.51
32307,48,2024-04-04,16,13327.36,832.96,6.71,active,30250.66
32308,36,2024-05-31,19,28064.52,1477.08,8.53,active,95360.33
32309,39,2021-11-12,20,29400.6,1470.03,4.19,active,56244.87
32310,42,2021-12-18,21,18977.49,903.69,4.49,inactive,25620.93
32311,38,2024-09-02,14,12835.48,916.82,7.1,none,26396.21
32312,51,2021-03-31,18,33277.14,1848.73,3.34,active,52342.19
32313,33,2022-03-21,23,45732.97,1988.39,5.2,none,55552.77
32314,32,2026-05-12,16,17192.32,1074.52,56.74,none,127050.6
32315,26,2025-07-24,23,57446.64,2497.68,21.27,inactive,165429.69
32316,30,2025-04-24,17,14268.44,839.32,12.78,none,35253.31
32317,25,2026-04-17,16,37797.6,2362.35,45.66,none,221756.79
32318,38,2022-11-01,17,13667.83,803.99,4.46,active,23989.44
32319,24,2025-08-05,12,33520.44,2793.37,11.44,inactive,111578.68
32320,33,2021-03-11,22,39252.62,1784.21,4.04,none,47469.23
32321,37,2023-08-12,22,28930.0,1315.0,7.26,inactive,49913.42
32322,33,2021-04-03,16,25445.6,1590.35,2.97,none,38930.17
32323,24,2024-09-07,19,20081.29,1056.91,9.71,none,37092.46
32324,38,2023-03-16,12,24674.52,2056.21,3.49,active,39835.96
32325,31,2021-04-11,25,42187.25,1687.49,4.66,active,55955.25
32326,18,2026-08-04,11,11779.57,1070.87,44.0,none,131667.57
32327,23,2024-08-02,14,19546.52,1396.18,6.81,none,41127.76
32328,45,2022-05-04,11,9917.49,901.59,2.56,none,17716.9
32329,45,2021-06-23,16,24484.96,1530.31,3.1,none,36233.64
32330,37,2023-06-10,14,14944.72,1067.48,4.37,none,21537.48
32331,39,2022-07-15,20,70409.8,3520.49,4.87,none,92517.05
32332,25,2026-05-14,20,44697.8,2234.89,72.33,none,287977.63
32333,30,2022-01-27,16,48534.4,3033.4,3.5,active,115068.28
32334,43,2022-01-14,19,52254.18,2750.22,4.13,active,116137.31
32335,36,2025-02-19,17,19426.75,1142.75,11.29,none,36677.45
32336,33,2022-10-19,26,80825.16,3108.66,6.76,active,148468.38
32337,30,2024-02-10,10,35631.7,3563.17,3.95,active,91911.8
32338,43,2025-06-21,14,9952.18,710.87,11.95,inactive,27498.52
32339,42,2025-07-16,13,14847.69,1142.13,11.78,inactive,35877.78
32340,38,2021-01-04,19,15543.71,818.09,3.37,none,20415.25
32341,33,2024-10-28,18,20541.96,1141.22,9.9,none,37235.64
32342,29,2025-12-23,20,83800.2,4190.01,30.06,inactive,349369.5
32343,38,2022-12-11,17,39213.9,2306.7,4.6,active,65777.1
32344,22,2024-01-06,11,11456.94,1041.54,4.19,active,26635.33
32345,24,2022-11-30,17,32105.52,1888.56,4.56,none,44186.62
32346,19,2025-08-13,15,24236.4,1615.76,14.61,none,89646.95
32347,43,2025-11-15,20,26150.8,1307.54,26.0,inactive,85046.61
32348,26,2022-04-23,24,51735.6,2155.65,5.54,none,67675.45
32349,36,2026-04-02,20,38119.6,1905.98,51.08,active,379531.63
32350,31,2022-03-16,16,24332.0,1520.75,3.61,active,40663.38
32351,58,2026-05-17,21,39884.67,1899.27,78.27,none,405940.16
32352,36,2021-05-05,16,6811.36,425.71,3.02,active,15481.74
32353,18,2022-08-26,17,24194.23,1423.19,4.26,none,37910.93
32354,43,2021-10-07,16,36121.76,2257.61,3.28,active,58169.03
32355,29,2023-01-16,21,44326.59,2110.79,5.83,none,64691.02
32356,30,2026-07-18,18,27561.42,1531.19,72.0,none,155244.62
32357,26,2024-08-13,20,31421.2,1571.06,9.87,none,83896.11
32358,34,2021-03-10,14,27498.38,1964.17,2.57,inactive,40506.59
32359,34,2021-07-16,15,28380.15,1892.01,2.94,active,51689.93
32360,26,2024-08-14,27,123072.48,4558.24,13.34,none,202931.65
32361,27,2023-02-24,17,21663.78,1274.34,4.87,none,30484.08
32362,33,2026-03-26,15,103727.85,6915.19,36.52,none,573860.86
32363,18,2024-06-15,16,21475.04,1342.19,7.31,none,47586.25
32364,19,2023-04-18,22,34796.08,1581.64,6.57,inactive,50984.94
32365,47,2025-11-26,25,41463.0,1658.52,33.82,active,176092.18
32366,35,2024-02-02,19,20429.94,1075.26,7.44,none,37198.45
32367,27,2026-07-20,14,27426.98,1959.07,56.0,inactive,210925.27
32368,18,2024-05-08,15,31521.0,2101.4,6.55,none,74395.9
32369,31,2026-03-11,24,118176.72,4924.03,53.13,active,861084.83
32370,41,2025-04-04,24,170166.96,7090.29,17.32,active,696833.72
32371,56,2023-12-28,22,31568.24,1434.92,8.29,active,84512.75
32372,49,2024-11-07,14,46836.3,3345.45,7.82,none,110934.38
32373,24,2022-07-26,16,25622.08,1601.38,3.92,active,49281.06
32374,28,2021-07-07,22,17009.96,773.18,4.29,active,23795.34
32375,19,2024-08-29,26,23456.42,902.17,13.12,none,54707.13
32376,24,2021-12-24,23,98621.7,4287.9,4.93,none,154833.2
32377,30,2024-06-17,14,16120.16,1151.44,6.42,none,32844.22
32378,29,2024-10-18,18,52004.34,2889.13,9.75,none,98228.08
32379,50,2025-11-04,14,27360.9,1954.35,17.51,none,107796.07
32380,20,2022-04-16,19,29007.87,1526.73,4.36,none,39642.31
32381,32,2021-06-22,25,27075.0,1083.0,4.84,inactive,46445.74
32382,18,2026-08-05,21,45168.27,2150.87,84.0,active,780912.68
32383,35,2021-03-24,16,41714.56,2607.16,2.95,none,55178.17
32384,20,2021-06-12,17,28280.86,1663.58,3.27,none,38684.26
32385,42,2024-11-08,21,64561.56,3074.36,11.75,none,104344.71
32386,29,2025-09-11,22,19076.42,867.11,23.22,none,39764.24
32387,19,2025-07-04,22,38155.7,1734.35,19.36,inactive,146179.41
32388,18,2021-04-24,22,33327.58,1514.89,4.13,active,66791.94
32389,23,2021-03-14,17,18155.66,1067.98,3.12,inactive,22080.36
32390,34,2026-01-28,21,53006.31,2524.11,37.05,active,672176.9
32391,36,2024-12-18,26,121947.54,4690.29,15.49,active,445127.77
32392,28,2026-01-15,17,37769.07,2221.71,28.22,none,168980.93
32393,40,2021-05-04,16,9766.72,610.42,3.02,inactive,14680.2
32394,22,2021-05-25,18,21013.56,1167.42,3.43,active,33646.45
32395,18,2025-03-01,18,120704.4,6705.8,12.18,active,503456.03
32396,35,2021-11-30,15,20161.5,1344.1,3.17,none,34158.36
32397,44,2025-08-05,30,59193.9,1973.13,28.61,active,336398.72
32398,44,2025-04-06,18,25694.82,1427.49,13.04,active,74981.87
32399,20,2026-06-21,17,54393.03,3199.59,68.0,active,723085.22
32400,27,2024-04-14,18,35920.8,1995.6,7.64,none,91827.83
32401,39,2025-12-21,14,48586.44,3470.46,20.87,inactive,164196.1
32402,26,2026-08-06,29,97377.65,3357.85,116.0,active,1690302.36
32403,33,2025-09-23,21,124563.81,5931.61,22.96,none,317297.88
32404,26,2025-12-06,21,55817.58,2657.98,29.5,active,470254.47
32405,22,2022-02-10,22,21044.32,956.56,4.86,none,25589.03
32406,24,2022-11-28,13,31392.27,2414.79,3.48,none,46932.09
32407,41,2023-12-03,21,18002.04,857.24,7.72,active,36914.11
32408,32,2025-07-21,22,11782.76,535.58,20.19,none,40327.83
32409,43,2025-06-14,12,15089.64,1257.47,10.08,inactive,46732.23
32410,37,2021-09-26,24,107023.92,4459.33,4.89,inactive,148262.71
32411,46,2021-12-11,17,45469.39,2674.67,3.62,none,64812.48
32412,39,2022-07-13,21,42814.8,2038.8,5.11,inactive,62281.89
32413,39,2021-04-15,16,25506.72,1594.17,2.99,none,38795.23
32414,31,2021-05-07,18,156910.68,8717.26,3.4,none,282467.96
32415,59,2021-09-23,18,16148.7,897.15,3.66,active,25290.26
32416,33,2026-07-02,21,67201.05,3200.05,84.0,active,972294.34
32417,18,2021-07-28,10,5544.7,554.47,1.97,none,8064.88
32418,34,2026-02-16,21,34630.05,1649.05,40.8,inactive,210135.27
32419,23,2023-11-18,20,29470.8,1473.54,7.24,none,50248.85
32420,41,2024-05-03,19,55383.48,2914.92,8.24,inactive,94358.78
32421,39,2021-04-25,21,92318.73,4396.13,3.94,none,146236.14
32422,30,2026-01-05,20,15104.2,755.21,31.76,none,59463.6
32423,24,2026-05-29,12,22386.96,1865.58,48.0,none,142610.57
32424,33,2024-09-26,18,46676.34,2593.13,9.45,none,107294.22
32425,26,2022-07-27,26,129048.92,4963.42,6.38,none,229657.4
32426,39,2021-08-20,21,21966.84,1046.04,4.19,none,29003.4
32427,37,2024-12-06,20,123829.2,6191.46,11.69,active,380363.96
32428,58,2023-11-04,18,32699.16,1816.62,6.43,inactive,48745.32
32429,28,2022-10-25,27,47232.99,1749.37,7.05,inactive,79779.18
32430,29,2024-11-27,18,41226.48,2290.36,10.37,inactive,70840.62
32431,31,2021-01-28,26,80914.34,3112.09,4.67,none,110611.9
32432,31,2022-11-05,14,22766.94,1626.21,3.69,active,43239.22
32433,41,2025-01-09,20,18288.6,914.43,12.36,none,41672.51
32434,30,2023-09-24,24,25245.36,1051.89,8.24,none,46845.69
32435,50,2024-04-10,25,24430.0,977.2,10.56,none,43116.0
32436,37,2023-08-17,20,28207.4,1410.37,6.63,inactive,47846.33
32437,28,2026-01-22,22,37594.92,1708.86,37.73,none,144687.74
32438,25,2021-04-20,15,57293.4,3819.56,2.81,active,94297.0
32439,41,2025-05-18,13,25520.17,1963.09,10.28,none,59788.25
32440,32,2024-12-04,18,39965.76,2220.32,10.49,none,101195.64
32441,32,2025-12-23,25,40528.75,1621.15,37.58,inactive,131666.58
32442,27,2025-03-21,27,51847.56,1920.28,18.96,none,126017.44
32443,31,2022-06-30,26,42859.7,1648.45,6.27,active,80256.0
32444,26,2024-10-15,18,49878.18,2771.01,9.71,inactive,148451.9
32445,44,2025-05-29,18,32573.34,1809.63,14.58,active,97210.14
32446,38,2021-07-01,16,33205.12,2075.32,3.11,none,43828.16
32447,30,2021-06-27,14,34980.96,2498.64,2.72,inactive,52981.47
32448,30,2022-04-19,17,13881.69,816.57,3.91,none,21713.29
32449,33,2025-05-20,29,92767.81,3198.89,23.03,none,196704.04
32450,32,2021-12-18,25,48611.25,1944.45,5.34,active,82534.22
32451,23,2022-12-19,23,22903.63,995.81,6.26,active,43534.22
32452,18,2023-10-20,20,32690.2,1634.51,7.04,none,55483.68
32453,25,2021-09-10,17,16050.04,944.12,3.43,active,25387.92
32454,31,2021-11-08,21,11475.24,546.44,4.39,none,15433.17
32455,25,2022-09-15,24,50802.72,2116.78,6.1,none,82261.58
32456,39,2024-07-09,15,41261.7,2750.78,7.07,active,156495.17
32457,30,2022-08-30,23,56734.33,2466.71,5.78,none,101071.5
32458,49,2022-11-20,13,25191.27,1937.79,3.46,inactive,38294.15
32459,27,2025-12-29,22,28218.52,1282.66,33.91,none,85430.05
32460,33,2021-07-12,24,38144.4,1589.35,4.69,active,74981.14
32461,29,2021-07-15,22,64821.46,2946.43,4.31,active,116784.24
32462,36,2021-11-12,15,17995.8,1199.72,3.14,active,25121.44
32463,42,2024-07-30,16,43916.0,2744.75,7.75,inactive,87046.12
32464,37,2022-07-26,28,23654.4,844.8,6.87,active,39428.51
32465,18,2025-12-28,23,43233.1,1879.7,35.3,none,161331.97
32466,36,2026-07-23,27,40000.23,1481.49,108.0,active,514736.84
32467,23,2026-04-19,22,33002.2,1500.1,63.77,active,360259.67
32468,29,2023-03-24,15,22516.2,1501.08,4.39,active,45222.55
32469,38,2023-12-07,16,13513.44,844.59,5.9,none,20408.34
32470,22,2025-10-24,25,43558.75,1742.35,30.14,none,224152.61
32471,42,2021-03-13,18,19192.32,1066.24,3.31,active,34844.6
32472,29,2026-04-16,24,36427.2,1517.8,67.95,none,211660.15
32473,52,2021-09-08,17,26077.49,1533.97,3.43,active,46296.83
32474,33,2026-01-26,20,19518.2,975.91,34.95,active,193296.98
32475,47,2022-02-07,12,8602.68,716.89,2.64,none,12553.16
32476,43,2023-06-07,24,32859.12,1369.13,7.47,active,55190.71
32477,27,2021-07-26,15,21740.55,1449.37,2.96,active,37558.82
32478,20,2024-07-05,17,48623.57,2860.21,7.97,active,116650.02
32479,33,2021-06-22,27,59583.87,2206.81,5.22,active,118104.93
32480,27,2023-12-08,17,42003.6,2470.8,6.28,inactive,84199.07
32481,46,2025-07-31,14,66007.34,4714.81,13.18,active,345085.18
32482,30,2024-02-28,13,24293.88,1868.76,5.24,none,46369.81
32483,29,2024-05-07,21,48924.75,2329.75,9.15,none,79921.28
32484,19,2022-02-18,11,28392.1,2581.1,2.44,active,48386.91
32485,36,2026-05-04,12,27314.28,2276.19,39.49,none,156157.27
32486,21,2024-08-06,20,47084.4,2354.22,9.78,active,122160.48
32487,36,2023-09-13,20,48296.0,2414.8,6.8,none,84970.67
32488,37,2021-11-12,12,20367.72,1697.31,2.51,active,30790.72
32489,25,2022-01-23,18,39411.0,2189.5,3.93,none,51115.78
32490,41,2024-10-03,21,57558.69,2740.89,11.13,active,301607.54
32491,30,2021-01-15,18,25598.52,1422.14,3.21,inactive,30218.58
32492,19,2021-09-19,13,59337.07,4564.39,2.64,inactive,98067.18
32493,46,2026-03-01,16,28732.8,1795.8,33.39,active,285052.88
32494,24,2026-02-19,20,21990.2,1099.51,39.49,none,119311.59
32495,37,2022-11-04,28,84276.08,3009.86,7.37,active,128184.98
32496,36,2021-09-23,17,20856.79,1226.87,3.46,none,28555.75
32497,36,2021-03-30,13,20790.51,1599.27,2.41,inactive,24935.11
32498,35,2023-06-11,21,72250.29,3440.49,6.56,inactive,127647.07
32499,23,2025-05-06,19,51601.91,2715.89,14.64,active,195241.24
32500,47,2025-10-06,17,66197.15,3893.95,19.34,none,145723.21
32501,41,2021-04-07,20,26522.4,1326.12,3.72,inactive,34960.25
32502,36,2025-11-13,21,47816.16,2276.96,27.1,active,370232.77
32503,20,2021-10-07,26,22077.9,849.15,5.33,inactive,28671.87
32504,23,2021-09-25,25,56269.0,2250.76,5.09,none,67695.3
32505,38,2025-03-31,26,78947.7,3036.45,18.62,none,174132.94
32506,18,2026-04-05,15,53476.5,3565.1,39.13,none,317644.58
32507,35,2023-07-19,20,30002.4,1500.12,6.46,none,40774.09
32508,20,2022-10-17,18,31399.92,1744.44,4.68,active,57287.46
32509,24,2024-08-29,26,149171.88,5737.38,13.12,active,339980.61
32510,19,2022-03-08,20,42450.4,2122.52,4.48,none,60550.8
32511,34,2024-05-17,16,46318.24,2894.89,7.06,none,86286.5
32512,42,2022-11-30,18,86236.2,4790.9,4.83,active,170437.28
32513,35,2021-05-06,26,27440.14,1055.39,4.91,none,39712.47
32514,36,2026-06-03,23,131360.36,5711.32,92.0,none,1199731.41
32515,34,2025-03-29,16,30316.64,1894.79,11.41,none,74623.75
32516,38,2021-05-10,16,22639.2,1414.95,3.03,none,31550.12
32517,36,2023-08-03,22,55827.2,2537.6,7.2,active,157744.46
32518,18,2023-11-16,17,78974.86,4645.58,6.14,none,133771.45
32519,40,2026-04-24,13,27869.66,2143.82,39.24,inactive,317764.5
32520,39,2021-01-11,19,70934.41,3733.39,3.39,none,103724.93
32521,29,2021-09-06,26,52326.04,2012.54,5.24,active,88775.4
32522,18,2021-05-18,18,23412.6,1300.7,3.42,none,35344.58
32523,34,2025-04-25,19,23319.08,1227.32,14.31,none,48604.68
32524,35,2025-09-08,18,44036.82,2446.49,18.84,active,199643.58
32525,28,2025-01-25,18,37569.96,2087.22,11.43,active,98471.88
32526,34,2025-04-06,11,13085.71,1189.61,7.97,inactive,22197.99
32527,42,2026-02-07,15,36748.2,2449.88,27.81,active,245859.08
32528,54,2023-08-19,15,29776.5,1985.1,4.98,none,56633.57
32529,33,2023-11-30,19,17070.74,898.46,6.96,active,41758.14
32530,35,2022-12-28,17,55964.51,3292.03,4.65,inactive,121451.55
32531,25,2022-11-08,22,33507.1,1523.05,5.81,inactive,43923.45
32532,27,2024-12-16,22,79303.62,3604.71,13.07,none,127090.0
32533,31,2022-09-18,23,32739.81,1423.47,5.85,none,56925.73
32534,43,2025-07-10,23,61793.64,2686.68,20.54,none,173387.81
32535,39,2021-02-08,22,41567.02,1889.41,3.97,inactive,53452.62
32536,49,2023-01-21,16,35902.72,2243.92,4.46,active,66217.44
32537,19,2025-02-16,14,39683.28,2834.52,9.25,inactive,122164.82
32538,20,2025-02-25,24,35593.92,1483.08,16.11,active,150581.59
32539,42,2023-04-21,24,29165.04,1215.21,7.19,none,52461.96
32540,45,2026-03-18,14,14376.04,1026.86,32.36,none,50128.32
32541,32,2026-03-10,19,29793.71,1568.09,41.81,active,330094.94
32542,18,2021-10-31,24,35709.6,1487.9,4.99,inactive,49950.01
32543,25,2024-09-04,11,17659.4,1605.4,5.6,active,37484.14
32544,35,2024-04-01,27,26338.23,975.49,11.28,active,58626.85
32545,24,2022-05-27,13,19900.92,1530.84,3.07,inactive,36171.58
32546,34,2022-05-16,9,17470.53,1941.17,2.11,active,27595.82
32547,49,2024-07-27,16,43927.04,2745.44,7.72,active,114195.78
32548,45,2025-06-13,22,10205.14,463.87,18.43,active,53550.3
32549,39,2023-07-14,20,11980.2,599.01,6.43,active,19354.28
32550,31,2023-06-11,12,5460.24,455.02,3.75,none,8311.63
32551,28,2021-05-27,16,39340.64,2458.79,3.05,none,58722.25
32552,39,2024-04-08,17,57940.59,3408.27,7.16,none,105235.82
32553,32,2022-06-02,23,58456.34,2541.58,5.44,none,78761.38
32554,33,2025-10-17,15,21501.0,1433.4,17.67,none,68663.79
32555,18,2025-04-19,21,47664.33,2269.73,15.62,none,143878.77
32556,26,2023-03-25,15,51340.5,3422.7,4.39,none,90406.31
32557,39,2023-04-17,19,36404.19,1916.01,5.67,inactive,54252.29
32558,22,2024-02-16,22,53029.46,2410.43,8.74,none,130005.29
32559,34,2022-02-23,25,55606.5,2224.26,5.56,none,84138.45
32560,36,2024-07-02,19,66337.93,3491.47,8.87,none,108544.55
32561,36,2021-10-19,16,36268.16,2266.76,3.3,active,58196.74
32562,37,2023-05-30,18,28500.84,1583.38,5.57,none,45669.74
32563,38,2023-08-03,24,20557.2,856.55,7.85,none,31451.56
32564,26,2025-12-30,23,36970.66,1607.42,35.6,inactive,201844.87
32565,19,2021-03-18,18,57349.98,3186.11,3.31,active,95158.99
32566,24,2021-03-16,13,17564.04,1351.08,2.39,active,30304.25
32567,39,2024-06-30,24,21700.32,904.18,11.18,inactive,44003.61
32568,21,2025-10-23,14,38710.0,2765.0,16.82,none,224596.73
32569,23,2024-10-28,12,30294.84,2524.57,6.6,none,66351.3
32570,23,2023-11-14,24,20655.6,860.65,8.65,active,58142.95
32571,18,2024-08-22,21,44927.4,2139.4,10.49,none,90094.65
32572,22,2025-10-30,17,36607.8,2153.4,20.91,none,126832.46
32573,41,2025-03-15,17,14282.55,840.15,11.8,none,32404.29
32574,26,2021-05-20,19,37653.06,1981.74,3.61,none,59935.14
32575,18,2023-09-15,18,48750.66,2708.37,6.13,active,93116.02
32576,27,2025-04-15,21,69242.88,3297.28,15.5,active,268407.25
32577,37,2022-08-15,20,16690.4,834.52,4.97,none,27950.35
32578,18,2021-07-03,20,15843.8,792.19,3.89,none,22172.55
32579,41,2022-01-07,19,25942.6,1365.4,4.11,none,40032.35
32580,19,2024-01-26,19,12120.1,637.9,7.38,none,23845.3
32581,28,2026-01-01,17,13888.15,816.95,26.54,active,87481.03
32582,28,2023-01-26,16,22735.36,1420.96,4.48,none,35140.43
32583,27,2025-05-09,23,37099.23,1613.01,17.84,none,98354.93
32584,31,2025-03-04,21,20040.93,954.33,14.28,active,68416.93
32585,39,2025-05-26,24,37359.6,1556.65,19.31,none,110500.39
32586,32,2025-12-27,20,33563.0,1678.15,30.56,none,199184.43
32587,27,2025-12-21,21,21970.2,1046.2,31.31,active,201528.66
32588,36,2024-02-12,14,14751.66,1053.69,5.54,active,30693.83
32589,34,2025-07-13,19,41051.97,2160.63,17.09,none,104304.5
32590,26,2024-10-13,14,41538.28,2967.02,7.53,inactive,124929.48
32591,32,2025-11-23,29,95239.48,3284.12,38.8,inactive,259339.43
32592,25,2023-11-24,15,12755.1,850.34,5.46,inactive,27530.97
32593,24,2025-09-25,26,58584.24,2253.24,28.6,none,246612.06
32594,39,2022-05-23,20,32288.0,1614.4,4.7,none,45268.88
32595,36,2023-05-23,21,34741.77,1654.37,6.46,none,58241.4
32596,39,2023-03-04,25,60931.25,2437.25,7.2,active,132933.71
32597,38,2024-12-17,16,60315.36,3769.71,9.52,none,131970.32
32598,24,2024-02-24,16,13413.12,838.32,6.41,active,28366.33
32599,41,2023-07-05,19,33874.15,1782.85,6.06,active,73862.57
32600,29,2021-06-26,20,31720.8,1586.04,3.88,inactive,48609.9
32601,40,2026-02-24,23,26853.65,1167.55,46.67,active,236472.58
32602,31,2023-09-04,27,71024.31,2630.53,9.1,none,117925.54
32603,35,2021-11-08,22,49473.82,2248.81,4.59,none,74239.44
32604,35,2025-04-25,19,49828.07,2622.53,14.31,inactive,115027.79
32605,39,2021-06-18,21,52584.42,2504.02,4.05,active,96965.48
32606,18,2026-04-13,19,30595.32,1610.28,52.57,active,439436.69
32607,18,2022-09-16,27,144792.09,5362.67,6.86,none,214115.79
32608,38,2022-10-19,15,18332.85,1222.19,3.9,active,34141.02
32609,35,2026-02-27,16,24730.24,1545.64,33.02,inactive,105161.66
32610,25,2023-01-29,20,52968.4,2648.42,5.61,none,77638.82
32611,35,2026-01-05,22,49443.46,2247.43,34.94,active,194685.7
32612,19,2025-03-26,23,28694.8,1247.6,16.31,active,115638.28
32613,61,2021-06-07,23,40037.94,1740.78,4.41,none,55230.26
32614,44,2023-03-24,30,46001.1,1533.37,8.78,none,76136.17
32615,38,2021-09-25,20,21402.8,1070.14,4.07,none,33139.14
32616,33,2024-04-29,16,7661.76,478.86,6.91,none,11585.15
32617,26,2026-07-26,16,61140.64,3821.29,64.0,inactive,492504.68
32618,20,2025-06-17,21,50781.99,2418.19,17.76,none,120722.01
32619,31,2021-09-29,17,37416.15,2200.95,3.47,active,63822.74
