amount,payment_method,failure_reason,customer_age,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv,total_interactions,open_rate,click_rate,response_rate,fatigue_score,customer_tenure_days,recovered
952.18,upi,customer_abandoned,44.0,20,26061.6,1303.08,9.81,inactive,55130.01,0.0,0.0,0.0,0.0,30.0,745,1
1031.6,upi,network_error,38.0,18,27792.9,1544.05,3.53,none,36611.27,2.0,0.0,0.0,0.0,40.0,1864,1
1033.67,upi,bank_decline,30.0,20,21106.2,1055.31,6.17,inactive,31547.45,0.0,0.0,0.0,0.0,30.0,1183,1
3530.46,debit_card,insufficient_funds,29.0,26,63913.72,2458.22,78.48,none,367058.89,1.0,1.0,0.0,0.0,35.0,121,1
903.7,upi,bank_decline,18.0,18,13374.54,743.03,3.78,none,17472.54,1.0,1.0,1.0,0.0,35.0,1740,0
4963.99,upi,network_error,18.0,24,63312.96,2638.04,4.29,none,95105.07,0.0,0.0,0.0,0.0,30.0,2041,1
573.51,debit_card,customer_abandoned,21.0,19,22307.14,1174.06,3.91,active,29394.47,1.0,0.0,0.0,0.0,35.0,1773,1
911.62,credit_card,insufficient_funds,28.0,21,18857.37,897.97,43.58,none,85575.99,0.0,0.0,0.0,0.0,30.0,176,1
2622.67,upi,temporary_bank_issue,46.0,20,42603.6,2130.18,12.75,none,88541.89,1.0,1.0,0.0,0.0,35.0,573,1
923.34,upi,network_error,33.0,15,20814.15,1387.61,7.61,active,58405.79,2.0,0.0,0.0,0.0,40.0,720,1
2097.87,net_banking,customer_abandoned,39.0,21,64629.39,3077.59,8.45,active,138225.71,2.0,0.5,0.0,0.0,40.0,908,1
1278.99,upi,temporary_bank_issue,25.0,20,18709.2,935.46,4.2,active,34997.29,0.0,0.0,0.0,0.0,30.0,1741,1
930.73,debit_card,expired_card,58.0,16,38220.0,2388.75,3.9,none,58912.79,1.0,1.0,1.0,1.0,5.0,1499,1
9889.62,credit_card,temporary_bank_issue,23.0,17,98259.49,5779.97,6.55,active,190974.97,0.0,0.0,0.0,0.0,30.0,948,0
1400.06,net_banking,network_error,26.0,21,28272.93,1346.33,3.89,active,48028.21,0.0,0.0,0.0,0.0,30.0,1974,0
5587.64,upi,temporary_bank_issue,29.0,16,112611.68,7038.23,21.89,none,549938.16,1.0,1.0,0.0,0.0,35.0,267,1
3234.19,upi,authentication_failed,25.0,18,29369.7,1631.65,3.52,none,36712.41,1.0,0.0,0.0,0.0,35.0,1868,1
1116.11,upi,temporary_bank_issue,43.0,16,23123.2,1445.2,3.49,active,38917.51,0.0,0.0,0.0,0.0,30.0,1674,1
2863.75,debit_card,customer_abandoned,29.0,27,61759.8,2287.4,13.97,none,102563.86,2.0,0.5,0.0,0.0,40.0,706,1
1691.61,credit_card,insufficient_funds,40.0,18,36722.16,2040.12,5.75,active,86451.02,1.0,1.0,0.0,0.0,35.0,1143,0
1832.03,upi,network_error,48.0,22,39697.68,1804.44,88.0,active,863936.41,3.0,0.3333333333333333,0.0,0.0,45.0,24,1
1081.75,credit_card,temporary_bank_issue,30.0,13,25447.76,1957.52,13.08,none,88082.39,1.0,0.0,0.0,0.0,35.0,363,1
1612.06,debit_card,expired_card,26.0,25,28891.5,1155.66,15.35,none,94706.22,2.0,1.0,0.0,0.0,40.0,595,0
3712.52,upi,network_error,31.0,22,90069.1,4094.05,8.28,active,168710.75,3.0,0.6666666666666666,0.3333333333333333,0.0,45.0,970,0
2209.39,upi,temporary_bank_issue,35.0,16,24818.08,1551.13,6.51,none,51699.78,1.0,1.0,1.0,0.0,35.0,898,1
1524.44,debit_card,bank_decline,49.0,18,22588.74,1254.93,25.29,inactive,92119.61,1.0,1.0,0.0,0.0,35.0,260,0
1816.25,net_banking,authentication_failed,41.0,19,21944.24,1154.96,11.59,active,51846.1,1.0,1.0,0.0,0.0,35.0,599,0
2695.69,debit_card,network_error,52.0,24,93869.76,3911.24,80.42,active,1127748.23,1.0,1.0,0.0,0.0,35.0,109,0
3376.0,upi,insufficient_funds,50.0,14,28589.54,2042.11,39.03,none,224328.08,1.0,0.0,0.0,0.0,35.0,131,1
1529.38,upi,network_error,34.0,17,17134.98,1007.94,20.23,none,51412.35,0.0,0.0,0.0,0.0,30.0,307,1
3661.76,wallet,insufficient_funds,46.0,13,17839.12,1372.24,5.11,active,51801.46,1.0,0.0,0.0,0.0,35.0,929,1
2916.11,debit_card,insufficient_funds,31.0,10,27046.3,2704.63,7.32,inactive,79343.39,1.0,1.0,0.0,0.0,35.0,499,1
965.24,upi,temporary_bank_issue,41.0,20,15206.8,760.34,13.63,none,33992.52,0.0,0.0,0.0,0.0,30.0,536,1
2259.4,net_banking,insufficient_funds,20.0,19,32778.8,1725.2,4.56,none,43640.63,3.0,0.6666666666666666,0.0,0.0,45.0,1523,1
943.39,upi,insufficient_funds,44.0,16,23988.16,1499.26,64.0,inactive,226006.14,2.0,0.0,0.0,0.0,40.0,72,1
4238.15,debit_card,authentication_failed,32.0,15,77171.55,5144.77,5.82,active,194267.91,5.0,0.6,0.2,0.0,55.0,941,1
1262.58,debit_card,temporary_bank_issue,35.0,22,60348.42,2743.11,63.27,active,567818.75,2.0,0.5,0.5,0.5,25.0,127,0
948.79,wallet,expired_card,35.0,23,30048.81,1306.47,5.35,active,53706.59,1.0,1.0,0.0,0.0,35.0,1571,1
3180.01,credit_card,bank_decline,34.0,26,51243.14,1970.89,5.33,active,84046.67,1.0,1.0,1.0,0.0,35.0,1783,0
3341.12,wallet,customer_abandoned,34.0,15,48302.4,3220.16,8.94,active,147031.65,1.0,1.0,0.0,0.0,35.0,613,1
1459.11,debit_card,authentication_failed,30.0,15,26038.05,1735.87,13.23,active,149617.19,1.0,1.0,1.0,1.0,5.0,414,0
503.09,debit_card,temporary_bank_issue,40.0,15,14017.8,934.52,3.01,none,20493.03,1.0,1.0,1.0,0.0,35.0,1821,1
786.24,credit_card,network_error,21.0,19,20318.41,1069.39,9.39,none,45379.58,0.0,0.0,0.0,0.0,30.0,739,1
2400.08,upi,expired_card,25.0,20,50834.2,2541.71,4.41,none,93099.64,2.0,0.0,0.0,0.0,40.0,1656,0
1152.82,credit_card,insufficient_funds,21.0,12,14588.88,1215.74,2.25,active,22058.71,2.0,0.5,0.5,0.0,40.0,1949,0
4799.41,credit_card,bank_decline,29.0,19,38948.48,2049.92,3.78,none,51871.87,0.0,0.0,0.0,0.0,30.0,1837,0
1057.04,credit_card,insufficient_funds,19.0,16,14763.52,922.72,2.84,inactive,24096.64,0.0,0.0,0.0,0.0,30.0,2057,1
2635.65,upi,expired_card,24.0,19,71096.48,3741.92,5.68,active,155385.04,1.0,0.0,0.0,0.0,35.0,1222,1
4441.69,upi,customer_abandoned,30.0,22,83906.24,3813.92,6.03,inactive,131024.09,1.0,0.0,0.0,0.0,35.0,1332,1
925.14,debit_card,authentication_failed,43.0,24,32859.12,1369.13,7.47,active,55190.71,1.0,0.0,0.0,0.0,35.0,1173,1
8594.32,upi,network_error,42.0,25,71166.75,2846.67,36.97,none,379524.66,0.0,0.0,0.0,0.0,30.0,247,1
1257.53,upi,insufficient_funds,41.0,23,39509.17,1717.79,32.69,none,190524.99,2.0,0.5,0.0,0.0,40.0,257,0
1702.33,debit_card,customer_abandoned,36.0,18,25779.6,1432.2,7.45,active,53646.08,0.0,0.0,0.0,0.0,30.0,883,0
863.25,upi,customer_abandoned,45.0,16,26861.92,1678.87,3.11,none,40268.67,1.0,0.0,0.0,0.0,35.0,1880,1
4070.74,debit_card,network_error,30.0,15,26038.05,1735.87,13.23,active,149617.19,1.0,1.0,1.0,1.0,5.0,414,1
2792.43,upi,authentication_failed,38.0,24,65846.4,2743.6,5.54,inactive,92515.13,1.0,1.0,1.0,1.0,5.0,1582,1
2109.69,net_banking,insufficient_funds,41.0,28,28128.52,1004.59,5.0,active,52372.62,0.0,0.0,0.0,0.0,30.0,2044,0
1876.72,debit_card,insufficient_funds,46.0,20,35474.6,1773.73,14.85,active,84108.88,2.0,1.0,1.0,1.0,10.0,492,0
1659.66,credit_card,network_error,52.0,19,41468.64,2182.56,21.42,none,202255.62,0.0,0.0,0.0,0.0,30.0,324,0
812.73,upi,customer_abandoned,22.0,21,38059.77,1812.37,4.64,none,49445.74,1.0,1.0,0.0,0.0,35.0,1653,0
2094.42,credit_card,network_error,46.0,23,81426.9,3540.3,28.77,inactive,285027.75,2.0,1.0,0.5,0.5,25.0,292,1
684.0,debit_card,customer_abandoned,39.0,16,17043.84,1065.24,3.2,active,25359.63,2.0,0.5,0.0,0.0,40.0,1825,1
1454.66,credit_card,customer_abandoned,31.0,22,65028.48,2955.84,4.12,none,85360.03,0.0,0.0,0.0,0.0,30.0,1948,1
2481.9,debit_card,insufficient_funds,21.0,12,29386.32,2448.86,4.15,none,49097.76,1.0,1.0,0.0,0.0,35.0,1055,0
1372.73,credit_card,insufficient_funds,35.0,20,25255.6,1262.78,57.52,active,246069.88,1.0,1.0,0.0,0.0,35.0,127,1
709.64,upi,customer_abandoned,33.0,18,14231.7,790.65,18.73,inactive,59122.93,2.0,0.0,0.0,0.0,40.0,351,0
1552.41,net_banking,temporary_bank_issue,22.0,19,24803.36,1305.44,76.0,active,464589.92,0.0,0.0,0.0,0.0,30.0,44,1
11142.34,upi,customer_abandoned,29.0,16,101304.16,6331.51,16.74,none,424433.95,0.0,0.0,0.0,0.0,30.0,349,1
496.26,debit_card,temporary_bank_issue,51.0,22,18329.96,833.18,5.3,inactive,27887.68,1.0,1.0,1.0,0.0,35.0,1517,1
1979.29,net_banking,bank_decline,46.0,24,23502.24,979.26,4.42,active,38239.87,3.0,0.3333333333333333,0.0,0.0,45.0,1983,1
7081.79,credit_card,customer_abandoned,23.0,16,39674.08,2479.63,5.34,none,70236.66,0.0,0.0,0.0,0.0,30.0,1095,1
2322.49,credit_card,customer_abandoned,40.0,16,26441.44,1652.59,4.61,active,52045.38,0.0,0.0,0.0,0.0,30.0,1267,1
1758.96,credit_card,bank_decline,30.0,20,38311.6,1915.58,5.28,none,56050.43,0.0,0.0,0.0,0.0,30.0,1383,0
4932.62,debit_card,network_error,36.0,17,66160.26,3891.78,9.54,active,252153.21,0.0,0.0,0.0,0.0,30.0,651,1
2950.25,upi,network_error,35.0,26,27440.14,1055.39,4.91,none,39712.47,1.0,0.0,0.0,0.0,35.0,1935,1
1828.39,credit_card,bank_decline,28.0,18,54877.32,3048.74,42.97,none,348545.87,0.0,0.0,0.0,0.0,30.0,153,0
2050.2,upi,customer_abandoned,34.0,23,43154.67,1876.29,10.59,active,115660.16,0.0,0.0,0.0,0.0,30.0,793,1
1706.12,upi,customer_abandoned,21.0,21,34705.02,1652.62,12.35,inactive,73187.16,1.0,1.0,0.0,0.0,35.0,621,1
2091.25,credit_card,insufficient_funds,30.0,23,63555.21,2763.27,4.44,inactive,92783.99,0.0,0.0,0.0,0.0,30.0,1893,1
2943.22,credit_card,temporary_bank_issue,30.0,17,58278.38,3428.14,68.0,inactive,500925.89,2.0,0.5,0.5,0.0,40.0,88,1
1896.22,upi,insufficient_funds,35.0,18,44901.9,2494.55,24.44,none,201465.22,1.0,1.0,0.0,0.0,35.0,269,1
3402.01,credit_card,customer_abandoned,27.0,19,43320.0,2280.0,4.78,active,70265.43,0.0,0.0,0.0,0.0,30.0,1453,1
1070.21,upi,authentication_failed,28.0,12,18552.36,1546.03,7.34,none,34483.25,2.0,1.0,0.5,0.0,40.0,597,1
819.42,credit_card,insufficient_funds,42.0,25,16142.5,645.7,10.23,active,47365.46,2.0,1.0,0.5,0.5,25.0,893,1
1526.28,debit_card,temporary_bank_issue,31.0,15,28858.2,1923.88,29.78,none,116391.95,1.0,1.0,0.0,0.0,35.0,184,1
2182.27,credit_card,customer_abandoned,29.0,23,84830.9,3688.3,4.63,none,102225.34,0.0,0.0,0.0,0.0,30.0,1813,1
1371.25,upi,temporary_bank_issue,19.0,22,36210.24,1645.92,23.92,none,122974.19,2.0,1.0,0.5,0.0,40.0,336,1
589.05,debit_card,authentication_failed,32.0,14,12432.98,888.07,12.66,active,47633.95,0.0,0.0,0.0,0.0,30.0,404,0
2225.92,net_banking,insufficient_funds,32.0,16,39712.48,2482.03,3.87,active,70301.21,1.0,0.0,0.0,0.0,35.0,1511,1
2371.11,upi,insufficient_funds,21.0,21,45709.02,2176.62,4.81,none,71946.78,0.0,0.0,0.0,0.0,30.0,1594,0
804.68,debit_card,insufficient_funds,31.0,12,11475.6,956.3,48.0,none,76798.81,2.0,1.0,0.5,0.0,40.0,75,1
1257.19,debit_card,customer_abandoned,23.0,11,12744.27,1158.57,2.37,inactive,17108.97,2.0,1.0,0.5,0.0,40.0,1697,1
1636.9,upi,customer_abandoned,25.0,21,49676.13,2365.53,12.55,none,131241.34,0.0,0.0,0.0,0.0,30.0,611,1
1461.9,credit_card,bank_decline,24.0,22,35750.66,1625.03,80.36,none,212750.36,0.0,0.0,0.0,0.0,30.0,100,1
2267.71,net_banking,customer_abandoned,18.0,16,50090.4,3130.65,4.16,none,71106.6,4.0,0.25,0.0,0.0,50.0,1405,1
4085.63,upi,customer_abandoned,28.0,26,99641.62,3832.37,6.94,none,167683.1,1.0,1.0,0.0,0.0,35.0,1369,1
2150.22,net_banking,temporary_bank_issue,20.0,20,38268.2,1913.41,5.67,active,65949.19,1.0,1.0,0.0,0.0,35.0,1288,1
954.44,upi,insufficient_funds,39.0,25,35428.0,1417.12,5.3,none,49107.54,0.0,0.0,0.0,0.0,30.0,1722,0
915.87,credit_card,customer_abandoned,43.0,24,24440.4,1018.35,4.93,inactive,36654.85,1.0,1.0,1.0,0.0,35.0,1779,1
4256.64,upi,temporary_bank_issue,36.0,25,82744.5,3309.78,100.0,none,1287810.48,3.0,0.3333333333333333,0.0,0.0,45.0,70,1
662.86,debit_card,bank_decline,37.0,22,10630.84,483.22,4.1,inactive,15952.8,1.0,0.0,0.0,0.0,35.0,1962,0
1478.62,upi,bank_decline,37.0,17,31614.9,1859.7,10.35,active,90326.59,0.0,0.0,0.0,0.0,30.0,600,0
1323.48,debit_card,network_error,22.0,25,37419.25,1496.77,4.45,none,47628.65,2.0,1.0,0.5,0.0,40.0,2050,1
4216.31,credit_card,temporary_bank_issue,40.0,22,61761.7,2807.35,88.0,none,353592.22,1.0,1.0,1.0,1.0,5.0,60,1
1802.45,credit_card,network_error,31.0,17,27956.5,1644.5,4.21,active,49744.35,1.0,1.0,1.0,0.0,35.0,1474,1
1652.9,debit_card,customer_abandoned,52.0,22,24538.8,1115.4,6.33,active,51843.96,0.0,0.0,0.0,0.0,30.0,1270,0
4564.32,net_banking,insufficient_funds,42.0,21,47401.83,2257.23,5.31,none,63600.76,2.0,0.5,0.0,0.0,40.0,1445,1
3978.16,upi,temporary_bank_issue,39.0,11,59689.52,5426.32,9.22,active,217952.79,1.0,1.0,0.0,0.0,35.0,436,1
756.73,upi,bank_decline,18.0,18,14609.34,811.63,15.18,active,70663.82,0.0,0.0,0.0,0.0,30.0,433,0
2737.16,net_banking,customer_abandoned,56.0,18,72172.98,4009.61,3.77,active,139831.5,2.0,1.0,0.5,0.0,40.0,1746,0
2207.9,credit_card,temporary_bank_issue,43.0,14,25840.5,1845.75,7.27,active,58901.25,0.0,0.0,0.0,0.0,30.0,703,1
2883.48,net_banking,customer_abandoned,36.0,19,40047.25,2107.75,4.83,none,56592.19,1.0,0.0,0.0,0.0,35.0,1438,0
5490.67,debit_card,customer_abandoned,39.0,22,62245.26,2829.33,18.1,inactive,157997.94,0.0,0.0,0.0,0.0,30.0,444,1
2096.22,credit_card,bank_decline,23.0,18,67056.84,3725.38,3.58,none,83548.09,0.0,0.0,0.0,0.0,30.0,1837,1
296.77,net_banking,insufficient_funds,45.0,17,11362.63,668.39,7.15,none,19074.22,2.0,1.0,0.5,0.0,40.0,868,0
524.51,upi,customer_abandoned,45.0,15,9592.2,639.48,23.82,active,78131.31,0.0,0.0,0.0,0.0,30.0,230,0
1332.04,wallet,temporary_bank_issue,50.0,14,32522.98,2323.07,3.49,none,49807.37,1.0,1.0,1.0,0.0,35.0,1466,1
607.98,upi,network_error,29.0,21,26539.17,1263.77,4.55,active,42504.36,2.0,0.5,0.0,0.0,40.0,1684,1
2022.38,upi,insufficient_funds,29.0,17,25836.94,1519.82,3.14,active,45933.9,4.0,0.25,0.0,0.0,50.0,1976,1
2077.76,upi,network_error,33.0,23,45898.57,1995.59,7.81,active,123474.56,3.0,0.3333333333333333,0.0,0.0,45.0,1076,1
1473.94,debit_card,temporary_bank_issue,26.0,21,27535.41,1311.21,4.76,none,47082.73,0.0,0.0,0.0,0.0,30.0,1610,1
1249.33,upi,authentication_failed,25.0,17,30721.89,1807.17,13.71,inactive,64552.76,1.0,1.0,1.0,1.0,5.0,453,0
2149.3,debit_card,expired_card,25.0,20,22803.6,1140.18,24.43,active,99197.75,0.0,0.0,0.0,0.0,30.0,299,0
1064.43,debit_card,authentication_failed,41.0,13,28495.48,2191.96,8.2,inactive,51060.87,2.0,0.5,0.0,0.0,40.0,579,1
2063.37,credit_card,insufficient_funds,38.0,14,55384.98,3956.07,2.86,none,74942.54,0.0,0.0,0.0,0.0,30.0,1786,1
2541.59,debit_card,network_error,36.0,17,40396.93,2376.29,4.63,active,92380.13,1.0,1.0,0.0,0.0,35.0,1342,1
1097.18,debit_card,network_error,25.0,21,27772.71,1322.51,3.73,active,47341.92,0.0,0.0,0.0,0.0,30.0,2054,0
2067.33,upi,temporary_bank_issue,38.0,16,18551.68,1159.48,10.59,active,56320.48,1.0,1.0,0.0,0.0,35.0,552,0
2888.22,debit_card,network_error,33.0,20,50060.4,2503.02,4.73,active,77301.66,0.0,0.0,0.0,0.0,30.0,1544,1
2106.72,debit_card,network_error,45.0,18,26061.3,1447.85,3.3,none,37375.31,0.0,0.0,0.0,0.0,30.0,1991,0
1546.18,credit_card,temporary_bank_issue,18.0,15,26894.85,1792.99,24.24,none,134474.67,1.0,1.0,0.0,0.0,35.0,226,1
1908.25,upi,insufficient_funds,42.0,11,26041.29,2367.39,13.26,none,85989.14,1.0,0.0,0.0,0.0,35.0,303,1
765.85,credit_card,network_error,25.0,16,26214.08,1638.38,3.65,none,42313.05,0.0,0.0,0.0,0.0,30.0,1599,0
1611.12,upi,insufficient_funds,35.0,22,59806.56,2718.48,61.34,active,811845.8,1.0,1.0,1.0,0.0,35.0,131,1
1375.61,upi,temporary_bank_issue,28.0,16,35646.4,2227.9,10.66,active,115169.03,0.0,0.0,0.0,0.0,30.0,548,1
1319.95,upi,temporary_bank_issue,18.0,22,17553.36,797.88,5.34,none,30837.85,2.0,1.0,0.0,0.0,40.0,1505,1
2205.44,upi,insufficient_funds,33.0,15,33465.6,2231.04,6.78,inactive,56594.23,0.0,0.0,0.0,0.0,30.0,808,0
495.83,credit_card,customer_abandoned,20.0,30,19543.8,651.46,7.25,none,25404.48,3.0,0.3333333333333333,0.0,0.0,45.0,1511,1
3989.83,credit_card,expired_card,31.0,23,69707.02,3030.74,10.98,active,182294.75,0.0,0.0,0.0,0.0,30.0,765,1
3467.38,wallet,temporary_bank_issue,31.0,19,79284.91,4172.89,7.4,none,161236.5,0.0,0.0,0.0,0.0,30.0,938,1
1373.18,net_banking,authentication_failed,22.0,17,19477.07,1145.71,9.14,inactive,52153.61,1.0,1.0,0.0,0.0,35.0,679,0
2865.38,upi,expired_card,27.0,17,29621.65,1742.45,3.5,inactive,53058.32,3.0,1.0,0.3333333333333333,0.0,45.0,1772,0
2829.43,upi,expired_card,31.0,17,45053.57,2650.21,3.32,none,55553.6,0.0,0.0,0.0,0.0,30.0,1872,1
1933.63,upi,insufficient_funds,18.0,14,17252.62,1232.33,4.15,active,39471.69,2.0,0.5,0.0,0.0,40.0,1231,0
1703.68,upi,expired_card,36.0,24,19681.2,820.05,4.91,inactive,25258.74,0.0,0.0,0.0,0.0,30.0,1786,1
899.86,upi,insufficient_funds,43.0,19,25380.39,1335.81,3.73,none,32219.6,0.0,0.0,0.0,0.0,30.0,1862,1
710.75,debit_card,insufficient_funds,38.0,24,23513.76,979.74,15.79,inactive,49324.75,0.0,0.0,0.0,0.0,30.0,555,1
2572.91,net_banking,bank_decline,22.0,21,77950.32,3711.92,7.82,active,172100.69,1.0,1.0,0.0,0.0,35.0,981,0
1927.69,upi,customer_abandoned,46.0,23,49420.1,2148.7,7.34,none,102402.88,0.0,0.0,0.0,0.0,30.0,1144,1
2469.76,debit_card,bank_decline,41.0,21,53866.05,2565.05,6.91,inactive,86767.27,0.0,0.0,0.0,0.0,30.0,1110,0
2369.76,debit_card,network_error,26.0,11,17777.21,1616.11,5.74,active,45837.79,1.0,0.0,0.0,0.0,35.0,700,1
2337.53,upi,temporary_bank_issue,36.0,21,82382.16,3922.96,15.88,none,175813.51,0.0,0.0,0.0,0.0,30.0,483,1
1247.16,debit_card,customer_abandoned,19.0,14,14358.96,1025.64,13.56,active,79791.18,0.0,0.0,0.0,0.0,30.0,377,0
1212.74,wallet,customer_abandoned,47.0,17,30409.26,1788.78,8.07,none,88496.71,0.0,0.0,0.0,0.0,30.0,769,0
5640.32,net_banking,insufficient_funds,25.0,13,48550.06,3734.62,5.73,none,87462.19,2.0,1.0,0.5,0.5,25.0,828,1
1452.45,upi,temporary_bank_issue,44.0,22,25125.54,1142.07,26.35,active,120336.5,1.0,1.0,0.0,0.0,35.0,305,1
1584.1,upi,temporary_bank_issue,29.0,17,18944.63,1114.39,7.6,none,35252.36,1.0,1.0,0.0,0.0,35.0,817,1
2602.79,net_banking,insufficient_funds,27.0,15,31706.1,2113.74,2.87,none,41205.0,2.0,0.5,0.0,0.0,40.0,1912,1
3291.62,upi,bank_decline,24.0,21,87160.5,4150.5,5.04,active,222620.12,1.0,1.0,1.0,0.0,35.0,1521,1
2184.21,wallet,customer_abandoned,24.0,20,35880.4,1794.02,5.7,inactive,44672.13,1.0,1.0,0.0,0.0,35.0,1282,1
965.43,wallet,temporary_bank_issue,32.0,15,21985.95,1465.73,3.25,active,36075.87,0.0,0.0,0.0,0.0,30.0,1685,1
587.67,debit_card,customer_abandoned,31.0,18,27299.16,1516.62,5.55,none,45540.49,1.0,1.0,0.0,0.0,35.0,1185,0
2364.73,credit_card,customer_abandoned,24.0,17,26211.28,1541.84,4.32,active,48976.28,1.0,0.0,0.0,0.0,35.0,1437,1
5103.77,upi,network_error,32.0,24,74559.36,3106.64,13.34,none,172268.65,1.0,1.0,1.0,0.0,35.0,657,1
2294.9,upi,authentication_failed,30.0,19,21030.91,1106.89,5.73,active,50060.0,4.0,0.75,0.25,0.25,42.5,1211,0
2062.72,credit_card,network_error,40.0,12,17063.04,1421.92,4.12,none,27225.93,3.0,0.3333333333333333,0.0,0.0,45.0,1065,1
2530.54,debit_card,customer_abandoned,27.0,29,84890.83,2927.27,13.55,none,138123.29,2.0,0.5,0.0,0.0,40.0,782,0
12893.12,debit_card,authentication_failed,36.0,23,173953.83,7563.21,21.16,none,526127.04,0.0,0.0,0.0,0.0,30.0,397,0
2554.42,upi,insufficient_funds,44.0,17,49364.77,2903.81,16.21,none,137769.26,0.0,0.0,0.0,0.0,30.0,383,1
869.41,debit_card,network_error,26.0,18,30323.52,1684.64,4.78,none,57333.22,1.0,1.0,0.0,0.0,35.0,1374,1
423.36,debit_card,customer_abandoned,34.0,18,11549.52,641.64,4.14,active,22730.78,0.0,0.0,0.0,0.0,30.0,1588,1
1731.25,upi,customer_abandoned,22.0,24,40549.92,1689.58,8.03,inactive,60527.55,1.0,1.0,0.0,0.0,35.0,1092,0
3744.51,credit_card,temporary_bank_issue,26.0,23,59670.05,2594.35,4.57,inactive,76114.49,0.0,0.0,0.0,0.0,30.0,1840,1
2443.34,upi,network_error,42.0,20,16791.6,839.58,16.95,active,112225.73,0.0,0.0,0.0,0.0,30.0,431,0
630.0,upi,bank_decline,39.0,20,14996.0,749.8,3.99,none,20595.75,2.0,1.0,0.0,0.0,40.0,1833,1
1664.01,upi,bank_decline,32.0,18,17452.08,969.56,9.45,inactive,34424.54,3.0,0.6666666666666666,0.3333333333333333,0.0,45.0,696,0
8335.04,debit_card,insufficient_funds,25.0,23,40805.68,1774.16,32.69,active,441384.95,0.0,0.0,0.0,0.0,30.0,257,0
3882.04,wallet,authentication_failed,26.0,18,54236.88,3013.16,3.26,active,71449.92,0.0,0.0,0.0,0.0,30.0,2015,1
1429.95,debit_card,insufficient_funds,22.0,19,22835.53,1201.87,47.86,none,209013.68,0.0,0.0,0.0,0.0,30.0,145,0
2708.56,wallet,insufficient_funds,20.0,20,23269.0,1163.45,10.79,active,60641.1,0.0,0.0,0.0,0.0,30.0,677,1
1484.27,credit_card,temporary_bank_issue,43.0,21,35155.47,1674.07,5.28,active,47640.44,1.0,0.0,0.0,0.0,35.0,1454,1
2465.61,debit_card,customer_abandoned,35.0,25,53828.75,2153.15,57.79,none,220919.33,1.0,0.0,0.0,0.0,35.0,158,0
2445.92,credit_card,temporary_bank_issue,24.0,13,17430.79,1340.83,7.04,active,45892.44,0.0,0.0,0.0,0.0,30.0,674,1
1661.55,credit_card,authentication_failed,45.0,15,35579.7,2371.98,3.49,none,59029.39,2.0,1.0,0.5,0.5,25.0,1572,1
2775.36,upi,insufficient_funds,32.0,12,25365.48,2113.79,2.34,active,42270.42,2.0,1.0,0.5,0.5,25.0,1871,1
754.75,upi,insufficient_funds,35.0,19,19725.99,1038.21,3.5,active,32209.64,0.0,0.0,0.0,0.0,30.0,1980,1
1909.16,upi,temporary_bank_issue,34.0,17,31749.37,1867.61,3.45,active,58473.74,0.0,0.0,0.0,0.0,30.0,1802,1
3531.59,upi,customer_abandoned,26.0,22,41420.28,1882.74,17.02,none,148477.17,1.0,1.0,0.0,0.0,35.0,472,1
6295.57,upi,temporary_bank_issue,20.0,18,90735.48,5040.86,4.65,active,256497.42,0.0,0.0,0.0,0.0,30.0,1414,1
1688.7,net_banking,customer_abandoned,41.0,13,17468.49,1343.73,52.0,active,242890.66,0.0,0.0,0.0,0.0,30.0,83,1
1126.59,credit_card,network_error,18.0,13,15836.99,1218.23,3.04,inactive,22146.45,0.0,0.0,0.0,0.0,30.0,1563,1
1969.62,credit_card,network_error,32.0,17,81730.56,4807.68,4.42,active,123573.39,0.0,0.0,0.0,0.0,30.0,1404,1
4117.3,credit_card,expired_card,22.0,24,54817.44,2284.06,5.71,inactive,71232.91,0.0,0.0,0.0,0.0,30.0,1534,1
2064.18,upi,customer_abandoned,32.0,15,29368.05,1957.87,14.93,active,140821.44,0.0,0.0,0.0,0.0,30.0,367,1
3546.33,net_banking,temporary_bank_issue,30.0,17,47501.57,2794.21,7.68,active,170742.42,1.0,1.0,0.0,0.0,35.0,809,1
1681.83,upi,customer_abandoned,25.0,23,37277.02,1620.74,28.38,none,105012.86,1.0,1.0,1.0,1.0,5.0,296,0
743.81,upi,customer_abandoned,18.0,27,32414.58,1200.54,8.3,inactive,48171.13,2.0,0.5,0.5,0.5,25.0,1188,1
2632.47,upi,insufficient_funds,36.0,21,49961.1,2379.1,31.96,none,288371.54,1.0,1.0,0.0,0.0,35.0,240,1
5575.96,upi,network_error,40.0,22,83783.04,3808.32,12.82,active,254731.08,2.0,1.0,0.5,0.0,40.0,627,1
728.09,upi,bank_decline,18.0,18,16916.76,939.82,6.67,active,34063.8,0.0,0.0,0.0,0.0,30.0,986,1
278.67,upi,insufficient_funds,35.0,19,10233.02,538.58,8.12,active,22323.48,0.0,0.0,0.0,0.0,30.0,855,1
6005.55,upi,bank_decline,32.0,21,73311.42,3491.02,3.86,none,88540.59,0.0,0.0,0.0,0.0,30.0,1989,0
4636.34,debit_card,network_error,36.0,22,103005.98,4682.09,7.86,none,187345.15,0.0,0.0,0.0,0.0,30.0,1022,1
